name,address,city,country,continent,geoX,geoY
Hopital Du Sacre Coeur De Montreal - Sacred Heart Hospital of Montreal ,5400 Boulevard Gouin Ouest,"Montreal, Quebec",Canada,The Americas/The Caribbean,45.532682,-73.714347
Hopital Maisonneuve-Rosemont,5415 Boul De L`Assomption,"Montreal, Quebec",Canada,The Americas/The Caribbean,45.574053,-73.559572
HÙpital Saint Luc Du Chum,1058 Rue St-Denis,"Montreal, Quebec",Canada,The Americas/The Caribbean,45.51217,-73.556986
HÙpital Santa Cabrini,5655 Saint Zotique Est,"Montreal, Quebec",Canada,The Americas/The Caribbean,45.57989,-73.570112
Jewish General Hospital,3755 Chemin De La Cote-Sainte-Catherine,"Montreal, Quebec",Canada,The Americas/The Caribbean,45.49785,-73.628719
Medicus Orthopedic Laboratory,"5132, 10e Avenue","Montreal, Quebec",Canada,The Americas/The Caribbean,45.549401,-73.570488
Michel Jahjah DDS (Dental),218 - 3535 Chemin Queen-Mary,"Montreal, Quebec",Canada,The Americas/The Caribbean,45.49541,-73.619005
Montreal General Hospital,1650 Cedar Avenue,"Montreal, Quebec",Canada,The Americas/The Caribbean,45.497594,-73.58855
Montreal Heart Institute,"5000, Rue Belanger","Montreal, Quebec",Canada,The Americas/The Caribbean,45.573918,-73.578272
Royal Victoria Hospital - McGill University Health Centre,687 Pine Avenue West,"Montreal, Quebec",Canada,The Americas/The Caribbean,45.508237,-73.580144
Shriners Hospital For Children (QuÈbec) Inc,1529 Avenue Cedar,"Montreal, Quebec",Canada,The Americas/The Caribbean,45.49945,-73.587602
St Marys Hospital Center,3830 Lacombe Avenue,"Montreal, Quebec",Canada,The Americas/The Caribbean,45.49456,-73.625448
St. Catherine Medical Group,5025 Sherbrooke Street W Suite 660,"Montreal, Quebec",Canada,The Americas/The Caribbean,45.476897,-73.605884
The Montreal Childrens Hospital ,2300 Tupper Street,"Montreal, Quebec",Canada,The Americas/The Caribbean,45.489903,-73.582274
Hospital Notre Dame Montreal,1560 Rue Sherbrooke Est,"Montreal, Quebec",Canada,The Americas/The Caribbean,45.52611,-73.5639
Rockland MD,"100, Chemin Rockland","Mount Royal, Quebec",Canada,The Americas/The Caribbean,45.519564,-73.626831
Lakeshore General Hospital? - Hopital General du Lakeshore,"160, avenue Stillview","Pointe-Claire, Quebec",Canada,The Americas/The Caribbean,45.450443,-73.832781
Statcare Walk In Clinic,"104 - 175, Avenue Stillview","Pointe-Claire, Quebec",Canada,The Americas/The Caribbean,45.44892,-73.83024
Centre Hospitalier Universitaire De Quebec (Pav De St Francois D Assise),10 Rue De L Espinay,"Quebec, Quebec",Canada,The Americas/The Caribbean,46.82764,-71.235953
Comtelxe Hospitalier De La Sagamie,320 St. Vallier Street,"Quebec, Quebec",Canada,The Americas/The Caribbean,48.426513,-71.050305
Cooperative des techniciens ambulanciers du Quebec ,"6000, rue des Tournelles","Quebec, Quebec",Canada,The Americas/The Caribbean,46.838938,-71.279703
HÙpital Du Saint Sacrement?,105 Chemin Ste-Foy,"Quebec, Quebec",Canada,The Americas/The Caribbean,46.803941,-71.232451
Hopital Jeffery Hale,"1250, Chemin Sainte-Foy","Quebec, Quebec",Canada,The Americas/The Caribbean,46.795756,-71.252225
Hopital Laval,2725 Chemin Sainte-Foy,"Quebec, Quebec",Canada,The Americas/The Caribbean,46.785241,-71.284237
Hotel Dieu Du Sacre Coeur,1 Av Du Sacre-Coeur,"Quebec, Quebec",Canada,The Americas/The Caribbean,46.812209,-71.245346
Institut Saint-Joseph (Pavillon Saint-Louis),"1090, Bouevard Rene-Levesque Quest","Quebec, Quebec",Canada,The Americas/The Caribbean,46.795363,-71.243073
Savard Ortho Confort,"1350, Cyrille-Duquet ","Quebec, Quebec",Canada,The Americas/The Caribbean,46.7985,-71.259412
Institut Universitaire de Cardiologie et de Pneumologie de Quebec,"2725,Chemin Sainte-Foy","Quebec, Quebec",Canada,The Americas/The Caribbean,46.780501,-71.299888
Centre Hospitalier Regional du Grand Portage - Grand Portage Regional Hospital,75 Rue Saint-Henri,"Reviere Du Loup, Quebec",Canada,The Americas/The Caribbean,47.818323,-69.539798
Clinique Medicale 201,104 Rue Sainte-Agathe,"Sainte-Agathe-Des-Monts, Quebec",Canada,The Americas/The Caribbean,46.051982,-74.284876
Centre Medical Fusion,"2035, Av Sainte-Anne","Saint-Hyacinthe, Quebec",Canada,The Americas/The Caribbean,45.628963,-72.953595
Dr. Jessica-Marie Singh (Dental),1923 Boul. Keller,"Saint-Laurent, Quebec",Canada,The Americas/The Caribbean,45.524256,-73.712898
Centre Hospitalier Universitaire De Sherbrooke (CHUS),580 Rue Bowen S,"Sherbrooke, Quebec",Canada,The Americas/The Caribbean,45.397804,-71.879387
Manoir St-Francis,125 Rue Queen,"Sherbrooke, Quebec",Canada,The Americas/The Caribbean,45.36693,-71.856728
MedBrick Canada,3005 College,"Sherbrooke, Quebec",Canada,The Americas/The Caribbean,45.366254,-71.857192
Clinique et Centre De Chirurgie Podiatrique,"3017, Boulevard De La Piniere","Terrebonne, Quebec",Canada,The Americas/The Caribbean,45.722298,-73.692657
Centre Hospitalier RÈgional de Trois-RiviËres,"731, Rue Sainte-Julie","Trois-Rivieres, Quebec",Canada,The Americas/The Caribbean,46.346828,-72.544811
Polyclinique DE Trois-Rivieres,"1900 Boul Des Recollets, 250","Trois-Rivieres, Quebec",Canada,The Americas/The Caribbean,46.345482,-72.587018
Hopital De Verdun,4000 Boul Lasalle,"Verdun, Quebec",Canada,The Americas/The Caribbean,45.463741,-73.564144
Hotel Dieu D`Arthabaska,5 Rue Des Hospitalieres,"Victoriaville, Quebec",Canada,The Americas/The Caribbean,46.040311,-71.91687
Drs Dentists Chiaan Hu & Watt J.A (Dental),315-20 14th St. W,"Prince Albert, Saskatchewan",Canada,The Americas/The Caribbean,53.200333,-105.762742
Broad Street Clinic,2210 Broad Street,"Regina, Saskatchewan",Canada,The Americas/The Caribbean,50.443179,-104.606528
Dr. J.D. Henderson (Dental),3806 Albert Street,"Regina, Saskatchewan",Canada,The Americas/The Caribbean,50.418709,-104.618164
Pasqua Hospital,4101 Dewdney Avenue,"Regina, Saskatchewan",Canada,The Americas/The Caribbean,50.455046,-104.640739
Regina General Hospital,1440 14th Avenue,"Regina, Saskatchewan",Canada,The Americas/The Caribbean,50.443986,-104.599128
LIFEMARK,304 - 3907 8th Street East,"Saskatoon, Saskatchewan",Canada,The Americas/The Caribbean,52.1147,-106.588958
Royal University Hospital,103 Hospital Drive,"Saskatoon, Saskatchewan",Canada,The Americas/The Caribbean,52.130413,-106.641305
Saskatoon City Hospital,701 Queen Street,"Saskatoon, Saskatchewan",Canada,The Americas/The Caribbean,52.136537,-106.652432
Kivalliq Health Centre,Rankin Inlet,"Nunavut, Yukon Territory",Canada,The Americas/The Caribbean,62.808375,-92.085285
Faith Hospital,215 Dennis Foster Road,Cayman Brac,Cayman Islands,The Americas/The Caribbean,19.717786,-79.823158
East End Health Centre - Cayman Islands Health Services,2367 SeaView Road,East End,Cayman Islands,The Americas/The Caribbean,19.29557,-81.113471
Cayman Islands Hospital,95 Hospital Road,George Town,Cayman Islands,The Americas/The Caribbean,19.291759,-81.380256
Chrissie Tomlinson Memorial Hospital,Middle Road,George Town,Cayman Islands,The Americas/The Caribbean,19.29022,-81.382453
Dr Fiona Foster,"Suite 23, Pasadora Place, Smith Road",George Town,Cayman Islands,The Americas/The Caribbean,19.288928,-81.377122
Dr Gordon Smith,"93 Smith Road, Windward Centre",George Town,Cayman Islands,The Americas/The Caribbean,19.288928,-81.377122
Dr Luis Cona - The Strand Medical Centre,"P.O. Box 31000, The Strand Shopping Centre",George Town,Cayman Islands,The Americas/The Caribbean,19.332091,-81.379809
The Strand Medical Centre,"PO Box 31000, The Strand Shopping Centre",George Town,Cayman Islands,The Americas/The Caribbean,19.332091,-81.379809
West Bay Health Centre - Cayman Islands Health Services,Next to West Bay Town Hall,George Town,Cayman Islands,The Americas/The Caribbean,19.382342,-81.38943
Dr Christine Benbow,"Regal House, North Church Street",George Town            ,Cayman Islands,The Americas/The Caribbean,19.301497,-81.382467
Clinica Chillan,Pedro Aguirre Cerda N∞ 35,"Chillan, Bio bio",Chile,The Americas/The Caribbean,-36.614986,-72.10782
Hospital San Francisco Pucon,Uruguay 325,"Pucon, Cautin",Chile,The Americas/The Caribbean,-39.278584,-71.973522
Clinica Universitaria De Concepcion,"Av. Jorge Alessandri, 2047","Hualpen , Concepcion",Chile,The Americas/The Caribbean,-36.797486,-73.06786
Clinica Avansalud BIO BIO,"Avenida Jorge Alessandri RodrÌguez, 3515","Talcahuano, Concepcion",Chile,The Americas/The Caribbean,-36.79643,-73.067795
IntegraMedica La Serena,"Alberto Solari 1400, Mall Plaza","La Serena, Coquimbo",Chile,The Americas/The Caribbean,-29.911909,-71.258533
Hospital San Juan de Dios La Serena,"Av Balmaceda 916, Anfion Munoz","La Serena, Coquimbo",Chile,The Americas/The Caribbean,-29.908191,-71.249945
Clinica Traumatologica La Serena,"Calle Pedro Pablo MuÒoz, 370","La Serena, Elqui",Chile,The Americas/The Caribbean,-29.901569,-71.25389
Hospital Clinica UC San Carlos de Apoquindo,Camino El Alba 12351,"Las Condes, Santiago",Chile,The Americas/The Caribbean,-33.399507,-70.509437
CORPAM,"Avenida Condell, 1890 - Irarrazabal","Nunoa, Santiago",Chile,The Americas/The Caribbean,-33.416667,-70.55
Clinica Santa Maria,Avenida Santa Maria 0500,"Providencia, Santiago",Chile,The Americas/The Caribbean,-33.432505,-70.627611
Clinica Avansalud,"Avenida Salvador, 100","Providencia, Santiago",Chile,The Americas/The Caribbean,-33.434731,-70.626139
Clinica Colonial,"Pedro de Valdivia, 2652","Providencia, Santiago",Chile,The Americas/The Caribbean,-33.446798,-70.605913
Clinica Dental Odontosmile (Dental),Av. Salvador 95 Of. 607,"Providencia, Santiago",Chile,The Americas/The Caribbean,-33.43467,-70.626182
Clinica Las Lilas,"Calle Eliodoro Y·Òez, 2087","Providencia, Santiago",Chile,The Americas/The Caribbean,-33.431177,-70.608142
Instituto De OdontologÌa Padre Letelier (Dental),Padre Letelier 0154,"Providencia, Santiago",Chile,The Americas/The Caribbean,-33.417932,-70.61275
Clinica Antofagasta,Manuel Antonio Matta 1945,Antofagasta,Chile,The Americas/The Caribbean,-23.654268,-70.401945
Clinica Portada,Avenida Balmaceda 2648,Antofagasta,Chile,The Americas/The Caribbean,-23.644711,-70.399135
Hospital Regional De Antofagasta,Calle Veintiuno De Mayo,Antofagasta,Chile,The Americas/The Caribbean,-23.65773,-70.39535
Clinica San Jose,"Juan Noe, 1370",Arica,Chile,The Americas/The Caribbean,-18.483475,-70.306251
ClÌnica Adventista De Los Angeles,"Manuel Rodriguez, 256 - Casilla 692",Bio-Bio,Chile,The Americas/The Caribbean,-36.977721,-72.331113
Clinica Los Andes Los Angeles,"Dr. Genaro Reyes, 581",Bio-Bio,Chile,The Americas/The Caribbean,-37.468673,-72.337808
Clinica El Loa,Avenida Granaderos 2924,Calama,Chile,The Americas/The Caribbean,-22.451094,-68.928974
Centro MÈdico Luis Pasteur,"Calle 18 De Septiembre, 325","Chillan, Bio bio",Chile,The Americas/The Caribbean,-36.603574,-72.102907
Clinica Sanatorio Aleman,Avenida Pedro De Valdivia 801,ConcepciÛn,Chile,The Americas/The Caribbean,-36.862802,-73.045008
Hospital Regional De ConcepciÛn Dr. Guillermo Grant Benavente,"San MartÌn, 1436",ConcepciÛn,Chile,The Americas/The Caribbean,-36.918951,-73.02504
Clinica Iquique,"Calle Libertador Bernardo O Higgins, 103",Iquique,Chile,The Americas/The Caribbean,-20.215167,-70.154572
Instituto El Cedro,Julia Bernstein 1240,La Reina,Chile,The Americas/The Caribbean,-33.439276,-70.520843
Clinica Oftalmologica Del Maule,4 Norte 1640 Avenida Bernardo Ohiggins,Maule,Chile,The Americas/The Caribbean,-35.416754,-71.652489
Corporacion De Beneficencia - Clinica Alemana Osorno,"Avenida Ignacio Zenteno, 1530",Osorno,Chile,The Americas/The Caribbean,-40.582736,-73.120923
Clinica Los Andes Puerto Montt,"Avenida Bella Vista, 123",Puerto Montt,Chile,The Americas/The Caribbean,-41.476496,-72.914028
Hospital Clinico Hoseg,Benavente 840 Office 201,Puerto Montt,Chile,The Americas/The Caribbean,-41.472236,-72.948392
Hospital De La Seguridad,Panamericana 400,Puerto Montt,Chile,The Americas/The Caribbean,-41.44832,-72.95516
Clinica Magallanes,Av. Bulnes 01448,Punta Arenas,Chile,The Americas/The Caribbean,-53.141227,-70.889776
Clinica Los Carrera,Caupolican 958 Y Av. Los Carrera,QuilpuÈ,Chile,The Americas/The Caribbean,-33.048202,-71.440195
Agrupacion Medica Apoquindo (Dental),"Apoquindo 4100, Of. 205",Santiago,Chile,The Americas/The Caribbean,-33.415025,-70.588033
Clinica Las Condes,La Fontecilla 441,Santiago,Chile,The Americas/The Caribbean,-33.383855,-70.530255
Clinica OdontolÛgica San Sebasti·n (Dental),San Sebastian 2947,Santiago,Chile,The Americas/The Caribbean,-33.41391,-70.59999
Clinica Universidad Catolica,Lira 40,Santiago,Chile,The Americas/The Caribbean,-33.442058,-70.641465
Dipreca Hospital,"Vital Apoquindo, 1200",Santiago,Chile,The Americas/The Caribbean,-33.416971,-70.529435
Hospital ClÌnico Universidad CatÛlica,Marcoleta 367,Santiago,Chile,The Americas/The Caribbean,-33.442307,-70.640102
Hospital del Trabajador de Santiago,"RamÛn Carnicer 185, Providencia",Santiago,Chile,The Americas/The Caribbean,-33.442877,-70.632078
Clinica Davila ,"Avenida Recoleta, 464",Santiago ,Chile,The Americas/The Caribbean,-33.427439,-70.646404
Hospital Regional De Talca,1 Norte 13 Oriente S/N,Talca,Chile,The Americas/The Caribbean,-35.426616,-71.646824
Clinica Alemana De Temuco S.A.,Senador Estebanez 645,Temuco,Chile,The Americas/The Caribbean,-38.736286,-72.611385
ClÌnica Alemana De Valdivia,"Casilla 38-A. Beauchef, 765",Valdivia,Chile,The Americas/The Caribbean,-39.817995,-73.239726
Clinica Alemana Valdivia,Beauchef 765,Valdivia,Chile,The Americas/The Caribbean,-39.8178,-73.239898
Clinica ReÒaca,"Anabaena, 336",Valparaiso,Chile,The Americas/The Caribbean,-32.983368,-71.534057
Hospital Carlos Van Buren,San Ignacio 725,Valparaiso,Chile,The Americas/The Caribbean,-33.050203,-71.611119
Cegin Centro Gineco - Obstetrico,"Av. Libertad 1405, Piso 14",Vina Del Mar,Chile,The Americas/The Caribbean,-33.023384,-71.503914
Clinica Ciudad Del Mar,Trece Norte 635,Vina Del Mar,Chile,The Americas/The Caribbean,-33.01007,-71.549685
Hospital ClÌnico ViÒa Del Mar,Limache 1741,Vina Del Mar,Chile,The Americas/The Caribbean,-33.052719,-71.501153
Hospital De Ninos Vina Del Mar,Calle Limache 1667,Vina del Mar,Chile,The Americas/The Caribbean,-33.052704,-71.501179
Centromed Vina Del Mar,4 Poniente 332,Vina Del Mar,Chile,The Americas/The Caribbean,-33.017574,-71.556286
Centro Odontologico Manquehue (Dental),Avenida Manquehue Norte 1707 Of. 407,Vitacura,Chile,The Americas/The Caribbean,-33.389904,-70.573683
Clinica Somer,Calle 38 No 54A-35,"Rionegro, Antioquia",Colombia,The Americas/The Caribbean,6.137205,-75.38722
Medicos del Hogar Ltda.,Calle 93A No. 11 - 07 of. 505,"Bogota, Bogota",Colombia,The Americas/The Caribbean,4.675693,-74.047105
Hospital Simon Bolivar,Carrera 7 165-06,"Cundinamarca, Bogota",Colombia,The Americas/The Caribbean,4.741262,-74.022471
Medihealth Services Colombia,Bocagrande Carrera 6 5 - 101 ,"Cartagena, Bolivar",Colombia,The Americas/The Caribbean,10.423429,-75.549722
Urgencias Odontologicas 24 Horas (Dental),Manga Cra 18 No. 25-229 (Callejon Porto),"Cartagena, Bolivar",Colombia,The Americas/The Caribbean,10.415236,-75.541036
Hospital San Rafael Tunja,Carretera 11 No 27-27,"Tunja, Boyaca",Colombia,The Americas/The Caribbean,5.52395,-73.362876
Clinica Medihelp Service,Carrera 6 No. 5-101,"Bocagrande, Cartagena",Colombia,The Americas/The Caribbean,10.395356,-75.550951
Nuevo Hospital de Bocagrande,"Av San Martin, Centro Comercial ","Bocagrande, Cartagena",Colombia,The Americas/The Caribbean,10.397377,-75.557577
Sociedad Clinica Palermo,Calle 18  Nr 38/10,"Pasto, Narino",Colombia,The Americas/The Caribbean,10.955685,-74.775407
Denti Sonria Centro Odontologico (Dental),Av. Libertadores 2A-30,"San Andres y Providencia, San Adres",Colombia,The Americas/The Caribbean,12.582566,-81.694207
Clinica El Prado,Carrera 5 Calle 26 Esquina,"Magdalena, Santa Marta",Colombia,The Americas/The Caribbean,11.24959,-74.18145
Clinica Farallones,"Calle 9C No 50 ñ 25, Camino Real","Cali, Valle del Cauca",Colombia,The Americas/The Caribbean,3.401666,-76.544423
Clinica Meta,"Calle 33 N 36-50, Barzal Bajo","Villavicencio, Villavicencio",Colombia,The Americas/The Caribbean,4.153985,-73.635395
Clinica De Las Americas,"Diagonal 75, B No. 2 A 120 Oficina 309",Antioquia,Colombia,The Americas/The Caribbean,7.072628,-75.146171
Clinica Altos De San Vicente,Carrera 49 C Num 8646,Barranquilla,Colombia,The Americas/The Caribbean,10.98708,-74.77057
Clinica Colsanitas de la Costa,Carrera 50 No. 82 - 168,Barranquilla,Colombia,The Americas/The Caribbean,10.942468,-74.764713
Clinica La AsunciÛn,Calle 70 B No. 41-93,Barranquilla,Colombia,The Americas/The Caribbean,11.005978,-74.79083
Hospital Clinica Del Caribe,Calle 80 No. 49C-65,Barranquilla,Colombia,The Americas/The Caribbean,11.019948,-74.803899
Dr William Franky Echeverry (Dental),"Av Caracas 4454, 3er Piso","Bogota, Bogota",Colombia,The Americas/The Caribbean,4.59161,-74.089785
Fundacion Clinica Shaio,"Avenida 54, Diagonal 115 A, Nro 70 C-75","Bogota, Bogota",Colombia,The Americas/The Caribbean,4.699015,-74.056969
Fundacion Santa Fe De Bogota,Calle 119 No. 7-75,"Bogota, Bogota",Colombia,The Americas/The Caribbean,4.695329,-74.030225
Hospital Universitario San Ignacio,Cra. 7 #40-62,"Bogota, Bogota",Colombia,The Americas/The Caribbean,4.55652,-74.121144
Centro MÈdico Imbanaco,"Carrera 38 A, Nro. 5 A 100","Cali, Valle del Cauca",Colombia,The Americas/The Caribbean,3.427929,-76.547096
Fundacion Clinica Valle Del Lili,Avenida Simon Bolivar Carrera 98 No. 18-49,"Cali, Valle del Cauca",Colombia,The Americas/The Caribbean,3.420556,-76.522222
Hospital San Vicente De Paul,Calle 64 No.51D-154,Medellin,Colombia,The Americas/The Caribbean,6.260062,-75.611093
Cedimed,Calle 7 N 39-197 - Local 119,Medellin,Colombia,The Americas/The Caribbean,6.235925,-75.575137
Clinica Cardiovascular - Congregacion Mariana,Calle 78B No.75 - 21,Medellin,Colombia,The Americas/The Caribbean,6.290198,-75.594645
ClÌnica Del Campestre,Calle 17 Sur No. 44-06,Medellin,Colombia,The Americas/The Caribbean,6.187495,-75.577982
Clinica Medellin Cardiologica - Sede El Poblado,Calle 7 No. 39 ñ 290,Medellin,Colombia,The Americas/The Caribbean,6.259926,-75.610842
Clinica Noel,"Calle 64, No. 50-39",Medellin,Colombia,The Americas/The Caribbean,6.258305,-75.55745
Clinica SOMA,Calle 51 N∞ 45-93,Medellin,Colombia,The Americas/The Caribbean,6.247361,-75.559679
Hospital Universitario Pablo Tobon Uribe,Calle 64 N∫ 51 D 154,Medellin,Colombia,The Americas/The Caribbean,6.261709,-75.565909
Clinica Riohacha,Calle 11A No. 15-55,Riohacha,Colombia,The Americas/The Caribbean,11.545967,-72.923323
Hospital Timothy Britton,Av Colombia Sarie Bay,San Andres,Colombia,The Americas/The Caribbean,12.493901,-81.726093
Clinica Villareal,Carretera 2A No. 7-141,San Andres,Colombia,The Americas/The Caribbean,12.582545,-81.69296
Clinica De Especialistas,"Carrera 9A, 14-17",Sogamoso,Colombia,The Americas/The Caribbean,5.716463,-72.925326
ClÌnica Nuestra SeÒora Del Rosario,Calle 10 No. 33-51,Valle Del Cauca,Colombia,The Americas/The Caribbean,3.519632,-76.517569
ClÌnica Odonto Stetic (Dental),Carrera 4 No. 14-50 Oficina 615,Valle Del Cauca,Colombia,The Americas/The Caribbean,4.750193,-75.916535
Clinica Sebastian De Belarcazar,Avenida 4N No. 7N ñ 81,Valle Del Cauca,Colombia,The Americas/The Caribbean,3.487863,-76.519717
Clinica Takegami,Calle 5B No. 38-73,Valle Del Cauca,Colombia,The Americas/The Caribbean,3.433164,-76.540667
ClÌnica Valledupar,Calle 16 No. 15-15,Valledupar,Colombia,The Americas/The Caribbean,10.475568,-73.246457
Hospital Dr Max Peralta Jimenez,"Calle 228 Y Avenida 7, Centro","Cartago, Cartago",Costa Rica,The Americas/The Caribbean,9.846405,-83.964395
Clinica Medica Nicoyana,"200 sur del Banco Nacional, Calle del Comercio","Nicoya, Guanacaste",Costa Rica,The Americas/The Caribbean,10.143093,-85.452127
Hospital de la Anexion,"150 Road, near to Nicoya Gas Station","Nicoya, Guanacaste",Costa Rica,The Americas/The Caribbean,10.14466,-85.452271
Clinica Sunimedica,Al Lado Del Banco De Costa Rica,"LimÛn, Puerto Viejo",Costa Rica,The Americas/The Caribbean,9.654015,-82.754941
Hospital La Catolica,Calle Blanco Y Guadalupe,"Goicoechea, San Jose",Costa Rica,The Americas/The Caribbean,9.949391,-84.058886
Clinica Victoria,"200 Meters North from Munoz y Nanne, San Pedro","Montes de Oca, San Jose",Costa Rica,The Americas/The Caribbean,9.926585,-84.045059
Hospital Clinica Biblica - AsociaciÛn de Servicios Medicos Costarricenses,"Calle Central Alfredo Volio, Between Avenida 14 And 16","San Jose, San Jose",Costa Rica,The Americas/The Caribbean,9.927606,-84.079388
Clinica Corazon De Jesus,Calle 20-22 Avenida 2-75 ,"San Juan, San Jose",Costa Rica,The Americas/The Caribbean,9.961073,-84.086926
Clinica Odontogeriatrica Dra Jessica Gazel,"De La Casa Del Tornillo En Av. 8, 100 Mts Oeste","San Juan, San Jose",Costa Rica,The Americas/The Caribbean,9.930172,-84.073222
Dr Alejandra Gallegos - Hospital Clinica Biblica,"Calle Central Alfredo Volio, Between Avenida 14 And 16","San Juan, San Jose",Costa Rica,The Americas/The Caribbean,9.927606,-84.079388
Clinica Prosalud,"Avenida Pastor Diaz to Calle Pops, Next to Blue Palms and United Brokers",Jaco De Puntarenas,Costa Rica,The Americas/The Caribbean,9.618092,-84.623458
Hospital Lifeguard Jaco De Puntarenas,400 metros norte de HeladerÌa Pops (antigua clÌnica Santa Catalina),Jaco De Puntarenas,Costa Rica,The Americas/The Caribbean,9.216953,-83.336188
Clinica Unibe - Hospital Universitario Unibe,200 mts. este del ICE de Tib·s,"San Jose, San Jose",Costa Rica,The Americas/The Caribbean,9.961707,-84.065157
Kliniek Dr Jan Taams,Warawaraweg 4,Willemstad,Curacao,The Americas/The Caribbean,12.132717,-68.897254
Saint Elisabeth Hospital,Breedestraat 193,Willemstad,Curacao,The Americas/The Caribbean,12.109909,-68.938349
Grand Bay Hospital,Grand Bay Road,Berekua,Dominica,The Americas/The Caribbean,15.246774,-61.31467
Marigot Hospital,Marigot Road,Marigot,Dominica,The Americas/The Caribbean,15.870494,-61.57893
Global Medical Health Cnr & Resorts,Kennedy Avenue,Roseau,Dominica,The Americas/The Caribbean,15.299669,-61.387196
Princess Margaret Hospital Dominica,"Intersection between Charles Avenue and Federation Drive, Goodwill",Roseau,Dominica,The Americas/The Caribbean,15.304193,-61.384225
Grupo Rescue - Barcelo Dominican Beach,Avenida Alemania,"Cortecito, Bavaro",Dominican Republic,The Americas/The Caribbean,18.716667,-68.45
Policlinica Union,Calle Emilio Conde no 41,"Nagua, Maria Trinidad Sanchez",Dominican Republic,The Americas/The Caribbean,19.375828,-69.848909
Servimed Cabarete Urgent Care Clinic - Grupo Rescue,"Calle Principal, Plaza Laguna","Cabarete, Puerto Plata",Dominican Republic,The Americas/The Caribbean,19.751111,-70.408333
Centro Medico Cabarete,Carretera Sosua-Cabarete Km 1,"Sosua, Puerto Plata",Dominican Republic,The Americas/The Caribbean,19.75,-70.52
Clinica Internacional Las Terrenas,"Calle Principal, 26, Frente a Agua Tiana","Las Terrenas, Samana",Dominican Republic,The Americas/The Caribbean,19.311866,-69.542101
Centro MÈdico Integral II,Carretera Mella 1,"Hainamosa, Santo Domingo",Dominican Republic,The Americas/The Caribbean,18.530422,-69.786809
Hospiten Bavaro,"Carretera Higuey, 500 Metros Cruce Veron","Bavaro, La Altagracia",Dominican Republic,The Americas/The Caribbean,18.716667,-68.45
Dr Rafael Solano - Hotel Iberostar Hacienda Dominicus,Playa Dominicus,Bayahibe,Dominican Republic,The Americas/The Caribbean,18.343753,-68.824485
Policlinico Bonao,"Calle Duarte 208, esquina Dr Gautier",Bonao,Dominican Republic,The Americas/The Caribbean,18.946684,-70.396107
Centro Medico Dr Canela,"Avenida Libertad, 44",La Romana,Dominican Republic,The Americas/The Caribbean,18.416911,-68.971058
Centro Medico Bournigal,Calle Antera Mota S/N,Puerto Plata,Dominican Republic,The Americas/The Caribbean,19.793977,-70.688913
Clinica Brugal,Jose Del Carmen Ariza 15,Puerto Plata,Dominican Republic,The Americas/The Caribbean,19.780769,-70.687109
Clinica Dr Jose Gregorio Hernandez,Calle 27 De Febrero Num 21,Puerto Plata,Dominican Republic,The Americas/The Caribbean,19.792424,-70.686426
Centro Medico Punta Cana,"Avenida EspaÒa s/n, Btw. Plaza Frioza And Bavaro",Punta Cana,Dominican Republic,The Americas/The Caribbean,18.685805,-68.449019
Dr Chayanne Zoriano - Grupo Rescue,"Av. Espana, S/n, La Alta Gracia",Punta Cana,Dominican Republic,The Americas/The Caribbean,18.533333,-68.366667
Centro Medico De Especialidades Samana - Reniel Mardis Quintana,Calle Coronel Andres Diaz N.6,Samana,Dominican Republic,The Americas/The Caribbean,19.21166,-69.332314
Centro Medico Siglo 21,Calle Duarte No 25/ Emergencias: Calle La Cruz Casi Esquina Duarte,San Francisco de Macoris,Dominican Republic,The Americas/The Caribbean,19.301736,-70.258607
Clinica Corominas,Calle Restauracion No 57,Santiago,Dominican Republic,The Americas/The Caribbean,19.452921,-70.70568
Clinica Union Medica del Norte,"Avenida Juan Pablo Duarte, 176",Santiago,Dominican Republic,The Americas/The Caribbean,19.449267,-70.648121
HOMS Hospital Metropolitano De Santiago,Autopista Duarte Km 2.8,Santiago,Dominican Republic,The Americas/The Caribbean,19.425765,-70.652282
CECIP - Centro de Cirugia Plastica y Especialidades,"Calle Manuel Maria Castillo No.20, Gazcue",Santo Domingo,Dominican Republic,The Americas/The Caribbean,18.47357,-69.896849
Centro de Otorrinolaringologia Y Especia,Av. 27 De Febrero esq. Federico HenrÌquez Y Carvajal Santo,Santo Domingo,Dominican Republic,The Americas/The Caribbean,18.481746,-69.896479
Centro Medico Alcantara Y Gonzalez,Ave. Ortega y Gasset 12,Santo Domingo,Dominican Republic,The Americas/The Caribbean,18.491056,-69.92145
Centro Medico Integral,"Avenida Sabana Larga Y Presidente Vasquez, Ozama",Santo Domingo,Dominican Republic,The Americas/The Caribbean,18.489171,-69.865432
Centro Nefrologico Oriental,"Jose Cabrera 79, Ozama",Santo Domingo,Dominican Republic,The Americas/The Caribbean,18.494932,-69.859334
Dr. Teo De La Rosa - Hospiten Santo Domingo,"Alma Mater, Esquina Bolivar, S/n",Santo Domingo,Dominican Republic,The Americas/The Caribbean,18.5,-69.983333
Hospital General Materno Infantil,Avenida Ortega Y Gasset,Santo Domingo,Dominican Republic,The Americas/The Caribbean,18.490191,-69.91828
Hospiten Santo Domingo,"Alma Mater, esquina Bolivar, s/n",Santo Domingo,Dominican Republic,The Americas/The Caribbean,18.5,-69.983333
